,ACC,ROC,PR,F1,EFF,L1,ACC_CORRECT,ACC_ORIG_ADV,ROUGHNESS,ROUGHNESS_NORM,step_id,eps
0,0.9944,0.9944,0.989,0.9945,0.0055,9.1061,1.0,1.0,0.2364,1.5311,195.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.1531,1.0,1.0,0.2368,1.5336,196.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.2003,1.0,1.0,0.2372,1.5359,197.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.2464,1.0,1.0,0.2374,1.5377,198.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.2925,1.0,1.0,0.2377,1.5393,199.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.3383,1.0,1.0,0.2381,1.5421,200.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.3853,1.0,1.0,0.2384,1.5436,201.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.4317,1.0,1.0,0.2386,1.5451,202.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.4789,1.0,1.0,0.239,1.5478,203.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.5253,1.0,1.0,0.2393,1.5498,204.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.5711,1.0,1.0,0.2395,1.551,205.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.6172,1.0,1.0,0.24,1.554,206.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.6639,1.0,1.0,0.2402,1.5556,207.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.7103,1.0,1.0,0.2404,1.557,208.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.7575,1.0,1.0,0.2407,1.5589,209.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.8028,1.0,1.0,0.241,1.5607,210.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.8486,1.0,1.0,0.2414,1.5636,211.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.8956,1.0,1.0,0.2418,1.566,212.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.9422,1.0,1.0,0.242,1.5674,213.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,9.9892,1.0,1.0,0.2423,1.5692,214.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.0358,1.0,1.0,0.2426,1.5711,215.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.0817,1.0,1.0,0.243,1.5739,216.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.1283,1.0,1.0,0.2434,1.5761,217.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.1753,1.0,1.0,0.2437,1.5781,218.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.2222,1.0,1.0,0.2439,1.5798,219.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.2692,1.0,1.0,0.2443,1.5821,220.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.3169,1.0,1.0,0.2446,1.5841,221.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.3644,1.0,1.0,0.2449,1.5861,222.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.41,1.0,1.0,0.2452,1.5878,223.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.4547,1.0,1.0,0.2455,1.5898,224.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.5011,1.0,1.0,0.2458,1.592,225.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.5478,1.0,1.0,0.2462,1.5942,226.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.5942,1.0,1.0,0.2465,1.5961,227.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.6403,1.0,1.0,0.2467,1.5977,228.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.6875,1.0,1.0,0.247,1.5999,229.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.7333,1.0,1.0,0.2473,1.6015,230.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.7789,1.0,1.0,0.2477,1.604,231.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.825,1.0,1.0,0.248,1.6059,232.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.8717,1.0,1.0,0.2483,1.6081,233.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.9167,1.0,1.0,0.2486,1.6102,234.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,10.9625,1.0,1.0,0.2491,1.6135,235.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,11.0089,1.0,1.0,0.2494,1.6149,236.0,0.05
0,0.9944,0.9944,0.989,0.9945,0.0055,11.0553,1.0,1.0,0.2497,1.6172,237.0,0.05
